동,연도,월,전체,남자,여자,아동전체,아동남자,아동여자,청소년전체,청소년남자,청소년여자,청년전체,청년남자,청년여자
중계2.3동,2025,9,31620.0,14308.0,17312.0,3172.0,1594.0,1578.0,4194.0,2041.0,2153.0,5630.0,2755.0,2875.0
중계2.3동,2025,10,31571.0,14287.0,17284.0,3139.0,1579.0,1560.0,4173.0,2032.0,2141.0,5614.0,2745.0,2869.0
중계2.3동,2025,11,31523.0,14238.0,17285.0,3119.0,1564.0,1555.0,4143.0,2018.0,2125.0,5622.0,2739.0,2883.0
중계2.3동,2025,12,31490.0,14225.0,17265.0,3114.0,1560.0,1554.0,4124.0,2007.0,2117.0,5617.0,2730.0,2887.0
상계1동,2023,1,37638.0,18189.0,19449.0,4339.0,2204.0,2135.0,5575.0,2881.0,2694.0,7497.0,3808.0,3689.0
상계1동,2023,2,37588.0,18158.0,19430.0,4321.0,2197.0,2124.0,5538.0,2858.0,2680.0,7464.0,3780.0,3684.0
상계1동,2023,3,37569.0,18135.0,19434.0,4340.0,2206.0,2134.0,5499.0,2842.0,2657.0,7431.0,3751.0,3680.0
상계1동,2023,4,37470.0,18069.0,19401.0,4311.0,2191.0,2120.0,5450.0,2822.0,2628.0,7385.0,3723.0,3662.0
상계1동,2023,5,37408.0,18034.0,19374.0,4293.0,2179.0,2114.0,5412.0,2792.0,2620.0,7353.0,3703.0,3650.0
상계1동,2023,6,37273.0,17947.0,19326.0,4257.0,2152.0,2105.0,5368.0,2768.0,2600.0,7315.0,3685.0,3630.0
상계1동,2023,7,37237.0,17914.0,19323.0,4218.0,2132.0,2086.0,5365.0,2764.0,2601.0,7320.0,3670.0,3650.0
상계1동,2023,8,37175.0,17875.0,19300.0,4167.0,2107.0,2060.0,5332.0,2747.0,2585.0,7296.0,3661.0,3635.0
상계1동,2023,9,37115.0,17853.0,19262.0,4147.0,2104.0,2043.0,5320.0,2744.0,2576.0,7273.0,3656.0,3617.0
상계1동,2023,10,37003.0,17789.0,19214.0,4110.0,2083.0,2027.0,5314.0,2732.0,2582.0,7229.0,3632.0,3597.0
상계1동,2023,11,36880.0,17715.0,19165.0,4081.0,2069.0,2012.0,5288.0,2719.0,2569.0,7212.0,3609.0,3603.0
상계1동,2023,12,36844.0,17695.0,19149.0,4069.0,2064.0,2005.0,5259.0,2697.0,2562.0,7211.0,3604.0,3607.0
상계1동,2024,1,36790.0,17669.0,19121.0,4038.0,2044.0,1994.0,5233.0,2681.0,2552.0,7218.0,3606.0,3612.0
상계1동,2024,2,36734.0,17636.0,19098.0,4003.0,2022.0,1981.0,5209.0,2658.0,2551.0,7164.0,3585.0,3579.0
상계1동,2024,3,36755.0,17628.0,19127.0,4011.0,2028.0,1983.0,5195.0,2650.0,2545.0,7150.0,3578.0,3572.0
상계1동,2024,4,36681.0,17599.0,19082.0,3983.0,2014.0,1969.0,5171.0,2633.0,2538.0,7141.0,3569.0,3572.0
상계1동,2024,5,36670.0,17585.0,19085.0,3963.0,2012.0,1951.0,5162.0,2625.0,2537.0,7104.0,3548.0,3556.0
상계1동,2024,6,36669.0,17588.0,19081.0,3968.0,2017.0,1951.0,5144.0,2616.0,2528.0,7101.0,3550.0,3551.0
상계1동,2024,7,36626.0,17561.0,19065.0,3967.0,2009.0,1958.0,5146.0,2623.0,2523.0,7065.0,3535.0,3530.0
상계1동,2024,8,36576.0,17547.0,19029.0,3941.0,1992.0,1949.0,5124.0,2620.0,2504.0,7047.0,3536.0,3511.0
상계1동,2024,9,36508.0,17530.0,18978.0,3916.0,1986.0,1930.0,5096.0,2594.0,2502.0,7006.0,3534.0,3472.0
상계1동,2024,10,36454.0,17521.0,18933.0,3878.0,1969.0,1909.0,5091.0,2599.0,2492.0,6989.0,3533.0,3456.0
상계1동,2024,11,36468.0,17529.0,18939.0,3868.0,1964.0,1904.0,5077.0,2591.0,2486.0,6980.0,3527.0,3453.0
상계1동,2024,12,36418.0,17505.0,18913.0,3843.0,1959.0,1884.0,5081.0,2596.0,2485.0,6976.0,3536.0,3440.0
상계1동,2025,1,36389.0,17487.0,18902.0,3836.0,1960.0,1876.0,5060.0,2583.0,2477.0,6959.0,3533.0,3426.0
상계1동,2025,2,36311.0,17439.0,18872.0,3823.0,1950.0,1873.0,5010.0,2557.0,2453.0,6893.0,3496.0,3397.0
상계1동,2025,3,36292.0,17436.0,18856.0,3805.0,1942.0,1863.0,4965.0,2533.0,2432.0,6877.0,3489.0,3388.0
상계1동,2025,4,36285.0,17426.0,18859.0,3792.0,1936.0,1856.0,4943.0,2513.0,2430.0,6883.0,3496.0,3387.0
상계1동,2025,5,36312.0,17421.0,18891.0,3789.0,1936.0,1853.0,4919.0,2501.0,2418.0,6881.0,3483.0,3398.0
상계1동,2025,6,36298.0,17408.0,18890.0,3769.0,1935.0,1834.0,4906.0,2494.0,2412.0,6856.0,3460.0,3396.0
상계1동,2025,7,36285.0,17410.0,18875.0,3769.0,1935.0,1834.0,4891.0,2485.0,2406.0,6827.0,3460.0,3367.0
상계1동,2025,8,36223.0,17378.0,18845.0,3748.0,1923.0,1825.0,4868.0,2480.0,2388.0,6783.0,3436.0,3347.0
상계1동,2025,9,36180.0,17337.0,18843.0,3725.0,1905.0,1820.0,4839.0,2452.0,2387.0,6757.0,3408.0,3349.0
상계1동,2025,10,36156.0,17325.0,18831.0,3694.0,1885.0,1809.0,4793.0,2426.0,2367.0,6750.0,3403.0,3347.0
상계1동,2025,11,36112.0,17293.0,18819.0,3684.0,1876.0,1808.0,4782.0,2415.0,2367.0,6743.0,3398.0,3345.0
상계1동,2025,12,35997.0,17223.0,18774.0,3654.0,1856.0,1798.0,4754.0,2399.0,2355.0,6715.0,3380.0,3335.0
상계2동,2023,1,19470.0,9569.0,9901.0,2020.0,987.0,1033.0,3262.0,1604.0,1658.0,4427.0,2267.0,2160.0
상계2동,2023,2,19477.0,9583.0,9894.0,2011.0,984.0,1027.0,3260.0,1601.0,1659.0,4415.0,2263.0,2152.0
상계2동,2023,3,19462.0,9580.0,9882.0,2009.0,986.0,1023.0,3250.0,1610.0,1640.0,4413.0,2271.0,2142.0
상계2동,2023,4,19427.0,9566.0,9861.0,2001.0,983.0,1018.0,3237.0,1597.0,1640.0,4424.0,2279.0,2145.0
상계2동,2023,5,19419.0,9557.0,9862.0,1989.0,973.0,1016.0,3217.0,1588.0,1629.0,4439.0,2292.0,2147.0
상계2동,2023,6,19405.0,9548.0,9857.0,1976.0,971.0,1005.0,3201.0,1571.0,1630.0,4424.0,2276.0,2148.0
상계2동,2023,7,19326.0,9524.0,9802.0,1957.0,962.0,995.0,3178.0,1569.0,1609.0,4391.0,2266.0,2125.0
상계2동,2023,8,19265.0,9490.0,9775.0,1930.0,946.0,984.0,3138.0,1549.0,1589.0,4376.0,2251.0,2125.0
상계2동,2023,9,19240.0,9477.0,9763.0,1908.0,933.0,975.0,3131.0,1541.0,1590.0,4374.0,2251.0,2123.0
상계2동,2023,10,19174.0,9447.0,9727.0,1893.0,924.0,969.0,3103.0,1527.0,1576.0,4357.0,2247.0,2110.0
상계2동,2023,11,19122.0,9429.0,9693.0,1871.0,914.0,957.0,3081.0,1519.0,1562.0,4352.0,2256.0,2096.0
상계2동,2023,12,19102.0,9423.0,9679.0,1860.0,908.0,952.0,3069.0,1513.0,1556.0,4342.0,2262.0,2080.0
상계2동,2024,1,19122.0,9429.0,9693.0,1844.0,894.0,950.0,3054.0,1502.0,1552.0,4358.0,2272.0,2086.0
상계2동,2024,2,19095.0,9418.0,9677.0,1837.0,889.0,948.0,3040.0,1494.0,1546.0,4338.0,2275.0,2063.0
상계2동,2024,3,19047.0,9398.0,9649.0,1819.0,883.0,936.0,3019.0,1485.0,1534.0,4343.0,2275.0,2068.0
상계2동,2024,4,19049.0,9383.0,9666.0,1814.0,879.0,935.0,3001.0,1466.0,1535.0,4334.0,2250.0,2084.0
상계2동,2024,5,19043.0,9376.0,9667.0,1832.0,887.0,945.0,2994.0,1469.0,1525.0,4311.0,2242.0,2069.0
상계2동,2024,6,18993.0,9353.0,9640.0,1822.0,878.0,944.0,2988.0,1463.0,1525.0,4285.0,2235.0,2050.0
상계2동,2024,7,18978.0,9348.0,9630.0,1818.0,880.0,938.0,2975.0,1466.0,1509.0,4279.0,2245.0,2034.0
상계2동,2024,8,18993.0,9353.0,9640.0,1811.0,877.0,934.0,2970.0,1462.0,1508.0,4290.0,2246.0,2044.0
상계2동,2024,9,18937.0,9327.0,9610.0,1788.0,865.0,923.0,2945.0,1449.0,1496.0,4271.0,2231.0,2040.0
상계2동,2024,10,18928.0,9318.0,9610.0,1801.0,864.0,937.0,2933.0,1434.0,1499.0,4228.0,2206.0,2022.0
상계2동,2024,11,18903.0,9337.0,9566.0,1788.0,862.0,926.0,2926.0,1439.0,1487.0,4232.0,2217.0,2015.0
상계2동,2024,12,18837.0,9293.0,9544.0,1768.0,849.0,919.0,2902.0,1432.0,1470.0,4187.0,2191.0,1996.0
상계2동,2025,1,18817.0,9278.0,9539.0,1758.0,840.0,918.0,2888.0,1423.0,1465.0,4160.0,2170.0,1990.0
상계2동,2025,2,18811.0,9270.0,9541.0,1758.0,842.0,916.0,2876.0,1408.0,1468.0,4124.0,2132.0,1992.0
상계2동,2025,3,18789.0,9255.0,9534.0,1745.0,833.0,912.0,2850.0,1392.0,1458.0,4108.0,2122.0,1986.0
상계2동,2025,4,18747.0,9231.0,9516.0,1730.0,826.0,904.0,2827.0,1383.0,1444.0,4084.0,2109.0,1975.0
상계2동,2025,5,18726.0,9212.0,9514.0,1718.0,825.0,893.0,2805.0,1366.0,1439.0,4083.0,2108.0,1975.0
상계2동,2025,6,18722.0,9201.0,9521.0,1709.0,816.0,893.0,2784.0,1350.0,1434.0,4083.0,2104.0,1979.0
상계2동,2025,7,18664.0,9176.0,9488.0,1674.0,807.0,867.0,2759.0,1343.0,1416.0,4077.0,2102.0,1975.0
상계2동,2025,8,18651.0,9159.0,9492.0,1669.0,805.0,864.0,2741.0,1332.0,1409.0,4083.0,2091.0,1992.0
상계2동,2025,9,18647.0,9169.0,9478.0,1648.0,796.0,852.0,2703.0,1314.0,1389.0,4089.0,2094.0,1995.0
상계2동,2025,10,18626.0,9148.0,9478.0,1640.0,790.0,850.0,2690.0,1301.0,1389.0,4085.0,2087.0,1998.0
상계2동,2025,11,18608.0,9133.0,9475.0,1636.0,785.0,851.0,2680.0,1297.0,1383.0,4086.0,2090.0,1996.0
상계2동,2025,12,18580.0,9116.0,9464.0,1628.0,786.0,842.0,2661.0,1289.0,1372.0,4056.0,2085.0,1971.0
상계3.4동,2023,1,25177.0,12560.0,12617.0,2556.0,1359.0,1197.0,3417.0,1856.0,1561.0,4428.0,2388.0,2040.0
상계3.4동,2023,2,25113.0,12539.0,12574.0,2529.0,1352.0,1177.0,3386.0,1841.0,1545.0,4412.0,2382.0,2030.0
상계3.4동,2023,3,25074.0,12514.0,12560.0,2521.0,1344.0,1177.0,3386.0,1838.0,1548.0,4392.0,2372.0,2020.0
상계3.4동,2023,4,25050.0,12499.0,12551.0,2513.0,1337.0,1176.0,3365.0,1826.0,1539.0,4372.0,2368.0,2004.0
상계3.4동,2023,5,25024.0,12473.0,12551.0,2498.0,1326.0,1172.0,3363.0,1820.0,1543.0,4356.0,2362.0,1994.0
상계3.4동,2023,6,24999.0,12466.0,12533.0,2497.0,1329.0,1168.0,3336.0,1805.0,1531.0,4330.0,2351.0,1979.0
상계3.4동,2023,7,26175.0,13039.0,13136.0,2828.0,1506.0,1322.0,3592.0,1923.0,1669.0,4536.0,2433.0,2103.0
상계3.4동,2023,8,26957.0,13419.0,13538.0,3034.0,1601.0,1433.0,3733.0,1994.0,1739.0,4682.0,2513.0,2169.0
상계3.4동,2023,9,27350.0,13617.0,13733.0,3101.0,1631.0,1470.0,3806.0,2036.0,1770.0,4770.0,2550.0,2220.0
상계3.4동,2023,10,27462.0,13666.0,13796.0,3117.0,1636.0,1481.0,3815.0,2044.0,1771.0,4809.0,2565.0,2244.0
상계3.4동,2023,11,27514.0,13689.0,13825.0,3115.0,1641.0,1474.0,3839.0,2061.0,1778.0,4807.0,2562.0,2245.0
상계3.4동,2023,12,27491.0,13675.0,13816.0,3091.0,1628.0,1463.0,3836.0,2063.0,1773.0,4819.0,2561.0,2258.0
상계3.4동,2024,1,27473.0,13666.0,13807.0,3079.0,1622.0,1457.0,3822.0,2048.0,1774.0,4829.0,2571.0,2258.0
상계3.4동,2024,2,27411.0,13636.0,13775.0,3077.0,1620.0,1457.0,3794.0,2031.0,1763.0,4775.0,2541.0,2234.0
상계3.4동,2024,3,27389.0,13611.0,13778.0,3073.0,1611.0,1462.0,3777.0,2018.0,1759.0,4750.0,2516.0,2234.0
상계3.4동,2024,4,27377.0,13595.0,13782.0,3075.0,1613.0,1462.0,3777.0,2012.0,1765.0,4725.0,2496.0,2229.0
상계3.4동,2024,5,27346.0,13593.0,13753.0,3058.0,1609.0,1449.0,3770.0,2009.0,1761.0,4703.0,2481.0,2222.0
상계3.4동,2024,6,27338.0,13578.0,13760.0,3042.0,1597.0,1445.0,3757.0,1998.0,1759.0,4702.0,2476.0,2226.0
상계3.4동,2024,7,27351.0,13579.0,13772.0,3024.0,1584.0,1440.0,3757.0,2004.0,1753.0,4695.0,2481.0,2214.0
상계3.4동,2024,8,27315.0,13559.0,13756.0,3008.0,1588.0,1420.0,3745.0,1998.0,1747.0,4663.0,2465.0,2198.0
상계3.4동,2024,9,27251.0,13527.0,13724.0,2985.0,1572.0,1413.0,3728.0,1986.0,1742.0,4653.0,2467.0,2186.0
상계3.4동,2024,10,27216.0,13510.0,13706.0,2968.0,1566.0,1402.0,3716.0,1983.0,1733.0,4639.0,2460.0,2179.0
상계3.4동,2024,11,27174.0,13500.0,13674.0,2964.0,1569.0,1395.0,3712.0,1983.0,1729.0,4623.0,2453.0,2170.0
상계3.4동,2024,12,27152.0,13490.0,13662.0,2955.0,1567.0,1388.0,3710.0,1980.0,1730.0,4604.0,2456.0,2148.0
상계3.4동,2025,1,27097.0,13456.0,13641.0,2945.0,1559.0,1386.0,3684.0,1972.0,1712.0,4581.0,2442.0,2139.0
상계3.4동,2025,2,27037.0,13432.0,13605.0,2919.0,1545.0,1374.0,3675.0,1972.0,1703.0,4538.0,2424.0,2114.0
상계3.4동,2025,3,27043.0,13456.0,13587.0,2923.0,1548.0,1375.0,3659.0,1970.0,1689.0,4536.0,2438.0,2098.0
상계3.4동,2025,4,26984.0,13417.0,13567.0,2909.0,1540.0,1369.0,3644.0,1956.0,1688.0,4539.0,2443.0,2096.0
상계3.4동,2025,5,26936.0,13392.0,13544.0,2889.0,1524.0,1365.0,3622.0,1947.0,1675.0,4502.0,2425.0,2077.0
상계3.4동,2025,6,26908.0,13383.0,13525.0,2876.0,1520.0,1356.0,3622.0,1945.0,1677.0,4499.0,2421.0,2078.0
상계3.4동,2025,7,26846.0,13354.0,13492.0,2848.0,1503.0,1345.0,3600.0,1930.0,1670.0,4480.0,2417.0,2063.0
상계3.4동,2025,8,26786.0,13313.0,13473.0,2831.0,1497.0,1334.0,3595.0,1924.0,1671.0,4456.0,2398.0,2058.0
상계3.4동,2025,9,26724.0,13280.0,13444.0,2814.0,1487.0,1327.0,3572.0,1913.0,1659.0,4439.0,2385.0,2054.0
상계3.4동,2025,10,26681.0,13262.0,13419.0,2781.0,1470.0,1311.0,3549.0,1898.0,1651.0,4444.0,2388.0,2056.0
상계3.4동,2025,11,26655.0,13235.0,13420.0,2757.0,1462.0,1295.0,3532.0,1884.0,1648.0,4431.0,2372.0,2059.0
상계3.4동,2025,12,26613.0,13218.0,13395.0,2740.0,1451.0,1289.0,3495.0,1862.0,1633.0,4415.0,2368.0,2047.0
상계5동,2023,1,23551.0,11410.0,12141.0,2269.0,1156.0,1113.0,3390.0,1749.0,1641.0,4794.0,2527.0,2267.0
상계5동,2023,2,23498.0,11378.0,12120.0,2258.0,1149.0,1109.0,3367.0,1735.0,1632.0,4766.0,2511.0,2255.0
상계5동,2023,3,23430.0,11347.0,12083.0,2232.0,1138.0,1094.0,3337.0,1716.0,1621.0,4743.0,2495.0,2248.0
상계5동,2023,4,23413.0,11341.0,12072.0,2215.0,1133.0,1082.0,3328.0,1710.0,1618.0,4742.0,2493.0,2249.0
상계5동,2023,5,23355.0,11326.0,12029.0,2204.0,1124.0,1080.0,3303.0,1698.0,1605.0,4715.0,2477.0,2238.0
상계5동,2023,6,23297.0,11302.0,11995.0,2199.0,1120.0,1079.0,3280.0,1680.0,1600.0,4683.0,2459.0,2224.0
상계5동,2023,7,23223.0,11262.0,11961.0,2178.0,1110.0,1068.0,3262.0,1666.0,1596.0,4642.0,2450.0,2192.0
상계5동,2023,8,23148.0,11223.0,11925.0,2156.0,1098.0,1058.0,3254.0,1661.0,1593.0,4605.0,2419.0,2186.0
상계5동,2023,9,23078.0,11187.0,11891.0,2147.0,1099.0,1048.0,3213.0,1636.0,1577.0,4575.0,2401.0,2174.0
상계5동,2023,10,23072.0,11190.0,11882.0,2134.0,1096.0,1038.0,3195.0,1643.0,1552.0,4554.0,2401.0,2153.0
상계5동,2023,11,23040.0,11182.0,11858.0,2131.0,1092.0,1039.0,3182.0,1634.0,1548.0,4537.0,2402.0,2135.0
상계5동,2023,12,23012.0,11167.0,11845.0,2117.0,1079.0,1038.0,3170.0,1636.0,1534.0,4535.0,2403.0,2132.0
상계5동,2024,1,22979.0,11143.0,11836.0,2114.0,1079.0,1035.0,3138.0,1608.0,1530.0,4529.0,2397.0,2132.0
상계5동,2024,2,22947.0,11123.0,11824.0,2096.0,1076.0,1020.0,3127.0,1610.0,1517.0,4503.0,2373.0,2130.0
상계5동,2024,3,22934.0,11117.0,11817.0,2084.0,1069.0,1015.0,3107.0,1604.0,1503.0,4507.0,2385.0,2122.0
상계5동,2024,4,22894.0,11112.0,11782.0,2069.0,1057.0,1012.0,3097.0,1596.0,1501.0,4488.0,2381.0,2107.0
상계5동,2024,5,22847.0,11091.0,11756.0,2041.0,1049.0,992.0,3051.0,1581.0,1470.0,4478.0,2380.0,2098.0
상계5동,2024,6,22786.0,11057.0,11729.0,2022.0,1044.0,978.0,3031.0,1564.0,1467.0,4479.0,2381.0,2098.0
상계5동,2024,7,22764.0,11064.0,11700.0,2012.0,1045.0,967.0,3020.0,1567.0,1453.0,4451.0,2380.0,2071.0
상계5동,2024,8,22721.0,11045.0,11676.0,2001.0,1043.0,958.0,3008.0,1564.0,1444.0,4437.0,2375.0,2062.0
상계5동,2024,9,22679.0,11022.0,11657.0,1979.0,1031.0,948.0,2973.0,1547.0,1426.0,4424.0,2372.0,2052.0
상계5동,2024,10,22630.0,11003.0,11627.0,1970.0,1029.0,941.0,2965.0,1534.0,1431.0,4411.0,2364.0,2047.0
상계5동,2024,11,22603.0,10994.0,11609.0,1963.0,1029.0,934.0,2954.0,1531.0,1423.0,4394.0,2362.0,2032.0
상계5동,2024,12,22578.0,10985.0,11593.0,1955.0,1027.0,928.0,2937.0,1523.0,1414.0,4382.0,2358.0,2024.0
상계5동,2025,1,22518.0,10966.0,11552.0,1921.0,1013.0,908.0,2893.0,1503.0,1390.0,4359.0,2351.0,2008.0
상계5동,2025,2,22471.0,10920.0,11551.0,1915.0,1003.0,912.0,2884.0,1489.0,1395.0,4350.0,2342.0,2008.0
상계5동,2025,3,22423.0,10880.0,11543.0,1904.0,994.0,910.0,2872.0,1481.0,1391.0,4336.0,2330.0,2006.0
상계5동,2025,4,22411.0,10868.0,11543.0,1885.0,986.0,899.0,2844.0,1464.0,1380.0,4326.0,2330.0,1996.0
상계5동,2025,5,22370.0,10863.0,11507.0,1873.0,982.0,891.0,2830.0,1464.0,1366.0,4308.0,2329.0,1979.0
상계5동,2025,6,22364.0,10864.0,11500.0,1861.0,975.0,886.0,2805.0,1447.0,1358.0,4288.0,2319.0,1969.0
상계5동,2025,7,22331.0,10848.0,11483.0,1869.0,976.0,893.0,2786.0,1435.0,1351.0,4254.0,2289.0,1965.0
상계5동,2025,8,22286.0,10824.0,11462.0,1839.0,960.0,879.0,2784.0,1431.0,1353.0,4238.0,2277.0,1961.0
상계5동,2025,9,22282.0,10811.0,11471.0,1825.0,954.0,871.0,2776.0,1425.0,1351.0,4227.0,2259.0,1968.0
상계5동,2025,10,22249.0,10788.0,11461.0,1822.0,947.0,875.0,2746.0,1408.0,1338.0,4204.0,2241.0,1963.0
상계5동,2025,11,22197.0,10761.0,11436.0,1808.0,941.0,867.0,2722.0,1388.0,1334.0,4195.0,2230.0,1965.0
상계5동,2025,12,22152.0,10746.0,11406.0,1807.0,941.0,866.0,2700.0,1374.0,1326.0,4188.0,2221.0,1967.0
상계6.7동,2023,1,31898.0,14737.0,17161.0,4191.0,2169.0,2022.0,4877.0,2436.0,2441.0,6881.0,3287.0,3594.0
상계6.7동,2023,2,31915.0,14745.0,17170.0,4169.0,2166.0,2003.0,4909.0,2449.0,2460.0,6913.0,3296.0,3617.0
상계6.7동,2023,3,31901.0,14725.0,17176.0,4155.0,2158.0,1997.0,4900.0,2435.0,2465.0,6951.0,3312.0,3639.0
상계6.7동,2023,4,31849.0,14706.0,17143.0,4139.0,2148.0,1991.0,4866.0,2419.0,2447.0,6954.0,3320.0,3634.0
상계6.7동,2023,5,31827.0,14690.0,17137.0,4120.0,2129.0,1991.0,4858.0,2417.0,2441.0,6927.0,3302.0,3625.0
상계6.7동,2023,6,31784.0,14669.0,17115.0,4108.0,2127.0,1981.0,4835.0,2412.0,2423.0,6914.0,3300.0,3614.0
상계6.7동,2023,7,31689.0,14611.0,17078.0,4058.0,2100.0,1958.0,4800.0,2404.0,2396.0,6912.0,3291.0,3621.0
상계6.7동,2023,8,31616.0,14577.0,17039.0,4022.0,2079.0,1943.0,4764.0,2395.0,2369.0,6904.0,3288.0,3616.0
상계6.7동,2023,9,31548.0,14538.0,17010.0,3999.0,2062.0,1937.0,4727.0,2367.0,2360.0,6865.0,3268.0,3597.0
상계6.7동,2023,10,31477.0,14503.0,16974.0,3979.0,2046.0,1933.0,4692.0,2342.0,2350.0,6859.0,3265.0,3594.0
상계6.7동,2023,11,31471.0,14506.0,16965.0,3959.0,2040.0,1919.0,4667.0,2329.0,2338.0,6835.0,3262.0,3573.0
상계6.7동,2023,12,31400.0,14468.0,16932.0,3934.0,2026.0,1908.0,4651.0,2321.0,2330.0,6822.0,3253.0,3569.0
상계6.7동,2024,1,31377.0,14468.0,16909.0,3896.0,2000.0,1896.0,4640.0,2318.0,2322.0,6845.0,3281.0,3564.0
상계6.7동,2024,2,31328.0,14430.0,16898.0,3876.0,1989.0,1887.0,4631.0,2313.0,2318.0,6826.0,3261.0,3565.0
상계6.7동,2024,3,31332.0,14439.0,16893.0,3862.0,1985.0,1877.0,4601.0,2296.0,2305.0,6829.0,3260.0,3569.0
상계6.7동,2024,4,31240.0,14388.0,16852.0,3834.0,1974.0,1860.0,4549.0,2274.0,2275.0,6793.0,3244.0,3549.0
상계6.7동,2024,5,31228.0,14381.0,16847.0,3816.0,1969.0,1847.0,4528.0,2271.0,2257.0,6811.0,3254.0,3557.0
상계6.7동,2024,6,31208.0,14377.0,16831.0,3800.0,1962.0,1838.0,4505.0,2258.0,2247.0,6808.0,3255.0,3553.0
상계6.7동,2024,7,31170.0,14342.0,16828.0,3768.0,1941.0,1827.0,4483.0,2238.0,2245.0,6806.0,3240.0,3566.0
상계6.7동,2024,8,31133.0,14339.0,16794.0,3750.0,1937.0,1813.0,4468.0,2226.0,2242.0,6762.0,3233.0,3529.0
상계6.7동,2024,9,31117.0,14331.0,16786.0,3737.0,1924.0,1813.0,4455.0,2211.0,2244.0,6761.0,3232.0,3529.0
상계6.7동,2024,10,31086.0,14306.0,16780.0,3709.0,1913.0,1796.0,4428.0,2202.0,2226.0,6750.0,3226.0,3524.0
상계6.7동,2024,11,31098.0,14306.0,16792.0,3700.0,1912.0,1788.0,4433.0,2209.0,2224.0,6741.0,3223.0,3518.0
상계6.7동,2024,12,31000.0,14278.0,16722.0,3672.0,1901.0,1771.0,4398.0,2205.0,2193.0,6703.0,3216.0,3487.0
상계6.7동,2025,1,30941.0,14236.0,16705.0,3656.0,1897.0,1759.0,4373.0,2201.0,2172.0,6680.0,3197.0,3483.0
상계6.7동,2025,2,30872.0,14200.0,16672.0,3611.0,1872.0,1739.0,4356.0,2200.0,2156.0,6668.0,3171.0,3497.0
상계6.7동,2025,3,30837.0,14176.0,16661.0,3573.0,1854.0,1719.0,4327.0,2183.0,2144.0,6672.0,3163.0,3509.0
상계6.7동,2025,4,30734.0,14120.0,16614.0,3562.0,1848.0,1714.0,4301.0,2171.0,2130.0,6638.0,3134.0,3504.0
상계6.7동,2025,5,30629.0,14062.0,16567.0,3556.0,1845.0,1711.0,4273.0,2148.0,2125.0,6605.0,3119.0,3486.0
상계6.7동,2025,6,30566.0,14032.0,16534.0,3526.0,1823.0,1703.0,4259.0,2135.0,2124.0,6624.0,3115.0,3509.0
상계6.7동,2025,7,30522.0,14016.0,16506.0,3517.0,1815.0,1702.0,4229.0,2122.0,2107.0,6587.0,3111.0,3476.0
상계6.7동,2025,8,30446.0,13979.0,16467.0,3483.0,1788.0,1695.0,4196.0,2105.0,2091.0,6586.0,3107.0,3479.0
상계6.7동,2025,9,30419.0,13970.0,16449.0,3469.0,1781.0,1688.0,4168.0,2086.0,2082.0,6585.0,3104.0,3481.0
상계6.7동,2025,10,30436.0,13971.0,16465.0,3472.0,1781.0,1691.0,4140.0,2072.0,2068.0,6565.0,3094.0,3471.0
상계6.7동,2025,11,30389.0,13955.0,16434.0,3461.0,1780.0,1681.0,4119.0,2067.0,2052.0,6555.0,3095.0,3460.0
상계6.7동,2025,12,30309.0,13902.0,16407.0,3435.0,1766.0,1669.0,4105.0,2053.0,2052.0,6537.0,3094.0,3443.0
상계8동,2023,1,22272.0,10614.0,11658.0,3568.0,1804.0,1764.0,3119.0,1590.0,1529.0,5073.0,2464.0,2609.0
상계8동,2023,2,22208.0,10588.0,11620.0,3532.0,1783.0,1749.0,3099.0,1576.0,1523.0,5047.0,2444.0,2603.0
상계8동,2023,3,22174.0,10572.0,11602.0,3509.0,1762.0,1747.0,3097.0,1575.0,1522.0,5052.0,2453.0,2599.0
상계8동,2023,4,22148.0,10571.0,11577.0,3476.0,1754.0,1722.0,3092.0,1581.0,1511.0,5075.0,2469.0,2606.0
상계8동,2023,5,22106.0,10555.0,11551.0,3456.0,1747.0,1709.0,3083.0,1580.0,1503.0,5077.0,2466.0,2611.0
상계8동,2023,6,22009.0,10510.0,11499.0,3399.0,1725.0,1674.0,3079.0,1581.0,1498.0,5078.0,2465.0,2613.0
상계8동,2023,7,21952.0,10480.0,11472.0,3353.0,1706.0,1647.0,3053.0,1569.0,1484.0,5093.0,2472.0,2621.0
상계8동,2023,8,21859.0,10445.0,11414.0,3317.0,1686.0,1631.0,3029.0,1554.0,1475.0,5081.0,2476.0,2605.0
상계8동,2023,9,21869.0,10449.0,11420.0,3295.0,1676.0,1619.0,3021.0,1551.0,1470.0,5092.0,2471.0,2621.0
상계8동,2023,10,21902.0,10441.0,11461.0,3296.0,1673.0,1623.0,3007.0,1542.0,1465.0,5093.0,2463.0,2630.0
상계8동,2023,11,21910.0,10428.0,11482.0,3278.0,1659.0,1619.0,2985.0,1532.0,1453.0,5132.0,2480.0,2652.0
상계8동,2023,12,21843.0,10383.0,11460.0,3273.0,1658.0,1615.0,2965.0,1531.0,1434.0,5112.0,2456.0,2656.0
상계8동,2024,1,21817.0,10382.0,11435.0,3264.0,1663.0,1601.0,2935.0,1513.0,1422.0,5104.0,2461.0,2643.0
상계8동,2024,2,21716.0,10317.0,11399.0,3234.0,1650.0,1584.0,2915.0,1502.0,1413.0,5048.0,2432.0,2616.0
